month;day;hour;number;radiation;Temp
10;2;20;6596;0;5.6
10;2;21;6597;0;5.1
10;2;22;6598;0;4.6
10;2;23;6599;0;4.0
10;2;24;6600;0;3.5
10;3;1;6601;0;3.2
10;3;2;6602;0;3.0
10;3;3;6603;0;2.8
10;3;4;6604;0;2.6
10;3;5;6605;0;2.5
10;3;6;6606;0;2.5
10;3;7;6607;1;2.5
10;3;8;6608;9;2.8
10;3;9;6609;23;3.1
10;3;10;6610;28;3.3
10;3;11;6611;46;3.6
10;3;12;6612;65;3.9
10;3;13;6613;62;4.2
10;3;14;6614;367;6.3
10;3;15;6615;307;7.5
10;3;16;6616;225;8.1
10;3;17;6617;129;8.2
10;3;18;6618;16;7.6
10;3;19;6619;0;7.3
10;3;20;6620;0;7.0
10;3;21;6621;0;6.7
10;3;22;6622;0;6.4
10;3;23;6623;0;6.1
10;3;24;6624;0;5.8
10;4;1;6625;0;5.4
10;4;2;6626;0;5.0
10;4;3;6627;0;4.5
10;4;4;6628;0;4.3
10;4;5;6629;0;4.1
10;4;6;6630;0;4.0
10;4;7;6631;1;4.0
10;4;8;6632;7;4.2
10;4;9;6633;17;4.2
10;4;10;6634;26;4.6
10;4;11;6635;34;4.7
10;4;12;6636;38;4.9
10;4;13;6637;41;5.0
10;4;14;6638;319;6.7
10;4;15;6639;265;7.7
10;4;16;6640;188;8.1
10;4;17;6641;100;8.2
10;4;18;6642;10;7.6
10;4;19;6643;0;7.4
10;4;20;6644;0;7.1
10;4;21;6645;0;6.9
10;4;22;6646;0;6.6
10;4;23;6647;0;6.4
10;4;24;6648;0;6.1
10;5;1;6649;0;5.9
10;5;2;6650;0;5.6
10;5;3;6651;0;5.4
10;5;4;6652;0;5.3
10;5;5;6653;0;5.2
10;5;6;6654;0;5.1
10;5;7;6655;0;5.2
10;5;8;6656;38;6.0
10;5;9;6657;47;6.4
10;5;10;6658;187;8.1
10;5;11;6659;185;9.1
10;5;12;6660;277;10.4
10;5;13;6661;309;11.5
10;5;14;6662;171;11.7
10;5;15;6663;139;11.6
10;5;16;6664;57;10.9
10;5;17;6665;44;10.3
10;5;18;6666;5;9.6
10;5;19;6667;0;9.2
10;5;20;6668;0;8.7
10;5;21;6669;0;8.3
10;5;22;6670;0;7.9
10;5;23;6671;0;7.5
10;5;24;6672;0;7.1
10;6;1;6673;0;6.5
10;6;2;6674;0;5.9
10;6;3;6675;0;5.4
10;6;4;6676;0;5.0
10;6;5;6677;0;4.7
10;6;6;6678;0;4.5
10;6;7;6679;0;4.4
10;6;8;6680;56;5.6
10;6;9;6681;114;6.9
10;6;10;6682;183;8.3
10;6;11;6683;262;9.8
10;6;12;6684;266;10.8
10;6;13;6685;243;11.4
10;6;14;6686;256;11.8
10;6;15;6687;214;12.0
10;6;16;6688;163;11.8
10;6;17;6689;142;11.5
10;6;18;6690;17;10.5
10;6;19;6691;0;10.1
10;6;20;6692;0;9.7
10;6;21;6693;0;9.3
10;6;22;6694;0;9.0
10;6;23;6695;0;8.6
10;6;24;6696;0;8.2
10;7;1;6697;0;8.2
10;7;2;6698;0;8.1
10;7;3;6699;0;8.0
10;7;4;6700;0;8.0
10;7;5;6701;0;8.0
10;7;6;6702;0;8.0
10;7;7;6703;0;8.0
10;7;8;6704;13;8.1
10;7;9;6705;31;8.7
10;7;10;6706;49;9.0
10;7;11;6707;72;9.4
10;7;12;6708;85;10.0
10;7;13;6709;92;9.3
10;7;14;6710;91;10.3
10;7;15;6711;69;10.6
10;7;16;6712;50;10.6
10;7;17;6713;23;10.4
10;7;18;6714;2;10.1
10;7;19;6715;0;9.8
10;7;20;6716;0;9.4
10;7;21;6717;0;9.1
10;7;22;6718;0;8.8
10;7;23;6719;0;8.3
10;7;24;6720;0;7.7
10;8;1;6721;0;7.6
10;8;2;6722;0;7.0
10;8;3;6723;0;6.5
10;8;4;6724;0;6.2
10;8;5;6725;0;5.9
10;8;6;6726;0;5.6
10;8;7;6727;0;5.6
10;8;8;6728;20;6.0
10;8;9;6729;51;6.4
10;8;10;6730;82;6.9
10;8;11;6731;110;7.4
10;8;12;6732;128;7.8
10;8;13;6733;127;8.1
10;8;14;6734;115;8.3
10;8;15;6735;93;8.3
10;8;16;6736;64;8.2
10;8;17;6737;33;7.9
10;8;18;6738;2;6.9
10;8;19;6739;0;7.0
10;8;20;6740;0;6.9
10;8;21;6741;0;6.6
10;8;22;6742;0;6.4
10;8;23;6743;0;6.1
10;8;24;6744;0;5.8
10;9;1;6745;0;5.8
10;9;2;6746;0;5.7
10;9;3;6747;0;5.7
10;9;4;6748;0;5.7
10;9;5;6749;0;5.7
10;9;6;6750;0;5.7
10;9;7;6751;0;5.8
10;9;8;6752;28;6.4
10;9;9;6753;194;8.9
10;9;10;6754;101;9.3
10;9;11;6755;114;9.6
10;9;12;6756;506;12.6
10;9;13;6757;416;14.2
10;9;14;6758;162;13.9
10;9;15;6759;128;13.5
10;9;16;6760;119;13.1
10;9;17;6761;10;12.0
10;9;18;6762;2;11.1
10;9;19;6763;0;10.9
10;9;20;6764;0;10.7
10;9;21;6765;0;10.5
10;9;22;6766;0;10.3
10;9;23;6767;0;10.1
10;9;24;6768;0;9.9
10;10;1;6769;0;9.4
10;10;2;6770;0;9.0
10;10;3;6771;0;8.6
10;10;4;6772;0;8.4
10;10;5;6773;0;8.2
10;10;6;6774;0;8.0
10;10;7;6775;0;8.0
10;10;8;6776;27;8.7
10;10;9;6777;44;9.1
10;10;10;6778;85;9.8
10;10;11;6779;347;12.6
10;10;12;6780;355;14.5
10;10;13;6781;454;16.5
10;10;14;6782;352;17.5
10;10;15;6783;229;17.6
10;10;16;6784;160;17.2
10;10;17;6785;115;16.6
10;10;18;6786;18;15.5
10;10;19;6787;0;14.9
10;10;20;6788;0;14.3
10;10;21;6789;0;13.7
10;10;22;6790;0;13.1
10;10;23;6791;0;12.5
10;10;24;6792;0;11.9
10;11;1;6793;0;11.2
10;11;2;6794;0;10.6
10;11;3;6795;0;9.9
10;11;4;6796;0;9.6
10;11;5;6797;0;9.2
10;11;6;6798;0;9.0
10;11;7;6799;0;9.0
10;11;8;6800;51;10.0
10;11;9;6801;124;11.3
10;11;10;6802;230;13.0
10;11;11;6803;285;14.5
10;11;12;6804;343;15.8
10;11;13;6805;339;16.8
10;11;14;6806;334;17.5
10;11;15;6807;301;17.9
10;11;16;6808;242;17.9
10;11;17;6809;113;17.3
10;11;18;6810;9;16.1
10;11;19;6811;0;15.6
10;11;20;6812;0;15.0
10;11;21;6813;0;14.5
10;11;22;6814;0;13.9
10;11;23;6815;0;13.4
10;11;24;6816;0;12.8
10;12;1;6817;0;12.2
10;12;2;6818;0;11.6
10;12;3;6819;0;11.0
10;12;4;6820;0;10.7
10;12;5;6821;0;10.4
10;12;6;6822;0;10.1
10;12;7;6823;0;10.1
10;12;8;6824;24;10.5
10;12;9;6825;56;11.0
10;12;10;6826;84;11.4
10;12;11;6827;125;12.0
10;12;12;6828;104;12.2
10;12;13;6829;112;12.4
10;12;14;6830;117;12.6
10;12;15;6831;93;12.6
10;12;16;6832;62;12.4
10;12;17;6833;20;12.1
10;12;18;6834;1;11.7
10;12;19;6835;0;11.4
10;12;20;6836;0;10.9
10;12;21;6837;0;10.2
10;12;22;6838;0;10.2
10;12;23;6839;0;9.9
10;12;24;6840;0;9.5
10;13;1;6841;0;9.3
10;13;2;6842;0;9.1
10;13;3;6843;0;8.9
10;13;4;6844;0;8.8
10;13;5;6845;0;8.7
10;13;6;6846;0;8.7
10;13;7;6847;0;8.7
10;13;8;6848;4;8.8
10;13;9;6849;24;9.2
10;13;10;6850;49;9.6
10;13;11;6851;65;10.1
10;13;12;6852;73;10.5
10;13;13;6853;73;10.7
10;13;14;6854;290;12.2
10;13;15;6855;257;13.2
10;13;16;6856;176;13.6
10;13;17;6857;80;13.5
10;13;18;6858;3;12.8
10;13;19;6859;0;12.6
10;13;20;6860;0;12.3
10;13;21;6861;0;12.1
10;13;22;6862;0;11.9
10;13;23;6863;0;11.6
10;13;24;6864;0;11.4
10;14;1;6865;0;11.0
10;14;2;6866;0;10.7
10;14;3;6867;0;10.3
10;14;4;6868;0;10.1
10;14;5;6869;0;10.0
10;14;6;6870;0;9.8
10;14;7;6871;0;9.8
10;14;8;6872;8;9.9
10;14;9;6873;23;10.1
10;14;10;6874;36;10.2
10;14;11;6875;53;10.5
10;14;12;6876;64;10.7
10;14;13;6877;65;10.9
10;14;14;6878;63;11.0
10;14;15;6879;47;11.0
10;14;16;6880;35;10.8
10;14;17;6881;15;10.7
10;14;18;6882;1;10.5
10;14;19;6883;0;9.5
10;14;20;6884;0;9.9
10;14;21;6885;0;9.5
10;14;22;6886;0;9.0
10;14;23;6887;0;7.4
10;14;24;6888;0;8.6
10;15;1;6889;0;8.7
10;15;2;6890;0;8.5
10;15;3;6891;0;8.2
10;15;4;6892;0;8.1
10;15;5;6893;0;8.0
10;15;6;6894;0;8.0
10;15;7;6895;0;7.9
10;15;8;6896;4;8.1
10;15;9;6897;31;8.6
10;15;10;6898;62;9.2
10;15;11;6899;71;9.7
10;15;12;6900;91;10.1
10;15;13;6901;76;10.3
10;15;14;6902;328;11.8
10;15;15;6903;280;12.7
10;15;16;6904;178;13.0
10;15;17;6905;72;12.7
10;15;18;6906;1;12.0
10;15;19;6907;0;11.5
10;15;20;6908;0;10.9
10;15;21;6909;0;10.3
10;15;22;6910;0;9.8
10;15;23;6911;0;9.2
10;15;24;6912;0;8.6
10;16;1;6913;0;7.9
10;16;2;6914;0;7.2
10;16;3;6915;0;6.5
10;16;4;6916;0;6.1
10;16;5;6917;0;5.7
10;16;6;6918;0;5.4
10;16;7;6919;0;5.1
10;16;8;6920;3;5.2
10;16;9;6921;12;5.3
10;16;10;6922;24;5.4
10;16;11;6923;48;5.6
10;16;12;6924;62;5.8
10;16;13;6925;61;5.9
10;16;14;6926;321;7.1
10;16;15;6927;254;7.7
10;16;16;6928;167;7.9
10;16;17;6929;62;7.6
10;16;18;6930;1;7.1
10;16;19;6931;0;6.7
10;16;20;6932;0;6.3
10;16;21;6933;0;5.9
10;16;22;6934;0;5.5
10;16;23;6935;0;5.1
10;16;24;6936;0;4.7
10;17;1;6937;0;4.5
10;17;2;6938;0;4.3
10;17;3;6939;0;4.1
10;17;4;6940;0;4.0
10;17;5;6941;0;3.9
10;17;6;6942;0;3.9
10;17;7;6943;0;3.8
10;17;8;6944;13;4.3
10;17;9;6945;116;6.4
10;17;10;6946;188;8.1
10;17;11;6947;197;9.1
10;17;12;6948;230;9.9
10;17;13;6949;247;10.6
10;17;14;6950;285;11.3
10;17;15;6951;205;11.4
10;17;16;6952;160;11.2
10;17;17;6953;84;10.6
10;17;18;6954;2;9.5
10;17;19;6955;0;8.9
10;17;20;6956;0;8.2
10;17;21;6957;0;7.6
10;17;22;6958;0;6.9
10;17;23;6959;0;6.3
10;17;24;6960;0;5.6
10;18;1;6961;0;5.0
10;18;2;6962;0;4.2
10;18;3;6963;0;3.5
10;18;4;6964;0;3.1
10;18;5;6965;0;2.7
10;18;6;6966;0;2.4
10;18;7;6967;0;2.1
10;18;8;6968;17;2.7
10;18;9;6969;143;4.9
10;18;10;6970;257;6.9
10;18;11;6971;341;8.7
10;18;12;6972;394;10.0
10;18;13;6973;396;11.0
10;18;14;6974;360;11.4
10;18;15;6975;286;11.4
10;18;16;6976;177;10.7
10;18;17;6977;70;9.5
10;18;18;6978;0;8.1
10;18;19;6979;0;7.7
10;18;20;6980;0;7.2
10;18;21;6981;0;6.8
10;18;22;6982;0;6.3
10;18;23;6983;0;5.9
10;18;24;6984;0;5.4
10;19;1;6985;0;5.2
10;19;2;6986;0;5.0
10;19;3;6987;0;4.8
10;19;4;6988;0;4.6
10;19;5;6989;0;4.5
10;19;6;6990;0;4.4
10;19;7;6991;0;4.3
10;19;8;6992;4;4.5
10;19;9;6993;30;4.9
10;19;10;6994;60;5.3
10;19;11;6995;83;5.7
10;19;12;6996;92;6.1
10;19;13;6997;86;6.2
10;19;14;6998;99;6.4
10;19;15;6999;72;6.4
10;19;16;7000;38;6.2
10;19;17;7001;15;5.8
10;19;18;7002;0;5.4
10;19;19;7003;0;5.4
10;19;20;7004;0;5.1
10;19;21;7005;0;4.5
10;19;22;7006;0;5.2
10;19;23;7007;0;5.1
10;19;24;7008;0;5.1
10;20;1;7009;0;5.1
10;20;2;7010;0;5.1
10;20;3;7011;0;5.2
10;20;4;7012;0;5.3
10;20;5;7013;0;5.3
10;20;6;7014;0;5.4
10;20;7;7015;0;5.4
10;20;8;7016;4;5.7
10;20;9;7017;42;6.6
10;20;10;7018;67;7.2
10;20;11;7019;109;8.1
10;20;12;7020;162;9.1
10;20;13;7021;327;11.0
10;20;14;7022;329;12.3
10;20;15;7023;287;13.1
10;20;16;7024;177;13.3
10;20;17;7025;65;12.6
10;20;18;7026;1;11.6
10;20;19;7027;0;11.2
10;20;20;7028;0;10.8
10;20;21;7029;0;10.5
10;20;22;7030;0;10.1
10;20;23;7031;0;9.8
10;20;24;7032;0;9.4
10;21;1;7033;0;8.8
10;21;2;7034;0;8.2
10;21;3;7035;0;7.6
10;21;4;7036;0;7.2
10;21;5;7037;0;6.9
10;21;6;7038;0;6.6
10;21;7;7039;0;6.4
10;21;8;7040;2;6.4
10;21;9;7041;67;7.3
10;21;10;7042;95;7.9
10;21;11;7043;156;8.6
10;21;12;7044;169;9.1
10;21;13;7045;177;9.4
10;21;14;7046;129;9.5
10;21;15;7047;135;9.5
10;21;16;7048;79;9.2
10;21;17;7049;26;8.8
10;21;18;7050;0;8.3
10;21;19;7051;0;7.7
10;21;20;7052;0;7.2
10;21;21;7053;0;6.6
10;21;22;7054;0;6.1
10;21;23;7055;0;5.5
10;21;24;7056;0;5.0
10;22;1;7057;0;4.6
10;22;2;7058;0;3.9
10;22;3;7059;0;3.8
10;22;4;7060;0;3.6
10;22;5;7061;0;3.4
10;22;6;7062;0;3.2
10;22;7;7063;0;3.1
10;22;8;7064;2;3.1
10;22;9;7065;35;3.6
10;22;10;7066;63;4.0
10;22;11;7067;91;4.5
10;22;12;7068;119;4.9
10;22;13;7069;126;5.2
10;22;14;7070;115;5.3
10;22;15;7071;89;5.3
10;22;16;7072;56;5.2
10;22;17;7073;19;4.9
10;22;18;7074;0;4.5
10;22;19;7075;0;4.2
10;22;20;7076;0;3.9
10;22;21;7077;0;3.6
10;22;22;7078;0;3.2
10;22;23;7079;0;3.0
10;22;24;7080;0;2.7
10;23;1;7081;0;2.5
10;23;2;7082;0;2.3
10;23;3;7083;0;2.1
10;23;4;7084;0;2.0
10;23;5;7085;0;1.9
10;23;6;7086;0;1.8
10;23;7;7087;0;1.8
10;23;8;7088;2;1.8
10;23;9;7089;30;2.3
10;23;10;7090;57;2.8
10;23;11;7091;81;3.2
10;23;12;7092;94;3.5
10;23;13;7093;98;3.8
10;23;14;7094;91;3.9
10;23;15;7095;70;3.9
10;23;16;7096;42;3.8
10;23;17;7097;14;3.5
10;23;18;7098;0;3.1
10;23;19;7099;0;2.8
10;23;20;7100;0;2.3
10;23;21;7101;0;2.7
10;23;22;7102;0;2.6
10;23;23;7103;0;2.5
10;23;24;7104;0;2.4
10;24;1;7105;0;1.6
10;24;2;7106;0;2.0
10;24;3;7107;0;2.1
10;24;4;7108;0;2.0
10;24;5;7109;0;2.2
10;24;6;7110;0;2.1
10;24;7;7111;0;2.1
10;24;8;7112;2;2.2
10;24;9;7113;30;2.8
10;24;10;7114;56;3.3
10;24;11;7115;79;3.8
10;24;12;7116;88;4.2
10;24;13;7117;80;4.4
10;24;14;7118;89;4.6
10;24;15;7119;75;4.7
10;24;16;7120;45;4.6
10;24;17;7121;13;4.3
10;24;18;7122;0;4.0
10;24;19;7123;0;3.7
10;24;20;7124;0;3.4
10;24;21;7125;0;3.1
10;24;22;7126;0;2.8
10;24;23;7127;0;2.5
10;24;24;7128;0;2.2
10;25;1;7129;0;1.7
10;25;2;7130;0;1.5
10;25;3;7131;0;1.1
10;25;4;7132;0;0.9
10;25;5;7133;0;0.7
10;25;6;7134;0;0.6
10;25;7;7135;0;0.5
10;25;8;7136;2;0.6
10;25;9;7137;9;0.7
10;25;10;7138;19;0.8
10;25;11;7139;26;1.0
10;25;12;7140;31;1.1
10;25;13;7141;31;1.1
10;25;14;7142;257;2.2
10;25;15;7143;194;2.8
10;25;16;7144;113;2.9
10;25;17;7145;16;2.6
10;25;18;7146;0;2.2
10;25;19;7147;0;1.8
10;25;20;7148;0;1.3
10;25;21;7149;0;0.9
10;25;22;7150;0;0.5
10;25;23;7151;0;0.1
10;25;24;7152;0;-0.3
10;26;1;7153;0;-0.8
10;26;2;7154;0;-1.4
10;26;3;7155;0;-1.9
10;26;4;7156;0;-2.2
10;26;5;7157;0;-2.4
10;26;6;7158;0;-2.7
10;26;7;7159;0;-2.9
10;26;8;7160;1;-2.8
10;26;9;7161;39;-2.3
10;26;10;7162;99;-1.5
10;26;11;7163;181;-0.5
10;26;12;7164;203;0.3
10;26;13;7165;234;0.9
10;26;14;7166;174;1.1
10;26;15;7167;154;1.1
10;26;16;7168;77;0.7
10;26;17;7169;3;0.0
10;26;18;7170;0;-0.3
10;26;19;7171;0;-0.6
10;26;20;7172;0;-0.9
10;26;21;7173;0;-1.2
10;26;22;7174;0;-1.5
10;26;23;7175;0;-1.8
10;26;24;7176;0;-2.1
10;27;1;7177;0;-2.2
10;27;2;7178;0;-2.4
10;27;3;7179;0;-2.5
10;27;4;7180;0;-2.5
10;27;5;7181;0;-2.6
10;27;6;7182;0;-2.6
10;27;7;7183;0;-2.6
10;27;8;7184;5;-2.4
10;27;9;7185;71;-1.1
10;27;10;7186;138;0.2
10;27;11;7187;176;1.2
10;27;12;7188;202;2.0
10;27;13;7189;206;2.6
10;27;14;7190;238;3.2
10;27;15;7191;167;3.3
10;27;16;7192;80;2.8
10;27;17;7193;3;1.9
10;27;18;7194;0;1.5
10;27;19;7195;0;1.0
10;27;20;7196;0;0.5
10;27;21;7197;0;0.1
10;27;22;7198;0;-0.4
10;27;23;7199;0;-0.9
10;27;24;7200;0;-1.4
10;28;1;7201;0;-2.0
10;28;2;7202;0;-2.7
10;28;3;7203;0;-3.4
10;28;4;7204;0;-3.8
10;28;5;7205;0;-4.2
10;28;6;7206;0;-4.5
10;28;7;7207;0;-4.7
10;28;8;7208;3;-4.8
10;28;9;7209;83;-3.7
10;28;10;7210;185;-2.4
10;28;11;7211;288;-1.0
10;28;12;7212;340;0.1
10;28;13;7213;316;0.7
10;28;14;7214;277;0.9
10;28;15;7215;205;0.7
10;28;16;7216;104;0.0
10;28;17;7217;10;-1.0
10;28;18;7218;0;-1.2
10;28;19;7219;0;-1.4
10;28;20;7220;0;-1.6
10;28;21;7221;0;-1.7
10;28;22;7222;0;-1.9
10;28;23;7223;0;-2.1
10;28;24;7224;0;-2.2
10;29;1;7225;0;-2.0
10;29;2;7226;0;-1.6
10;29;3;7227;0;-1.2
10;29;4;7228;0;-1.0
10;29;5;7229;0;-0.8
10;29;6;7230;0;-0.6
10;29;7;7231;0;-0.4
10;29;8;7232;6;-0.1
10;29;9;7233;83;1.2
10;29;10;7234;202;3.0
10;29;11;7235;298;4.8
10;29;12;7236;206;5.3
10;29;13;7237;141;5.2
10;29;14;7238;23;4.2
10;29;15;7239;17;3.5
10;29;16;7240;10;2.9
10;29;17;7241;2;2.4
10;29;18;7242;0;2.5
10;29;19;7243;0;2.6
10;29;20;7244;0;2.7
10;29;21;7245;0;2.8
10;29;22;7246;0;2.9
10;29;23;7247;0;3.0
10;29;24;7248;0;3.1
10;30;1;7249;0;2.8
10;30;2;7250;0;2.5
10;30;3;7251;0;2.2
10;30;4;7252;0;2.0
10;30;5;7253;0;1.8
10;30;6;7254;0;1.7
10;30;7;7255;0;1.6
10;30;8;7256;1;1.6
10;30;9;7257;32;2.1
10;30;10;7258;63;2.5
10;30;11;7259;75;2.8
10;30;12;7260;113;3.2
10;30;13;7261;123;3.5
10;30;14;7262;82;3.6
10;30;15;7263;79;3.6
10;30;16;7264;46;3.5
10;30;17;7265;2;3.1
10;30;18;7266;0;2.8
10;30;19;7267;0;2.4
10;30;20;7268;0;2.0
10;30;21;7269;0;1.7
10;30;22;7270;0;1.1
10;30;23;7271;0;1.0
10;30;24;7272;0;0.7
10;31;1;7273;0;0.3
10;31;2;7274;0;-0.1
10;31;3;7275;0;-0.5
10;31;4;7276;0;-0.7
10;31;5;7277;0;-0.9
10;31;6;7278;0;-1.0
10;31;7;7279;0;-1.1
10;31;8;7280;1;-1.1
10;31;9;7281;50;-0.3
10;31;10;7282;124;0.8
10;31;11;7283;170;1.8
10;31;12;7284;185;2.4
10;31;13;7285;200;2.9
10;31;14;7286;173;3.2
10;31;15;7287;143;3.3
10;31;16;7288;79;2.9
10;31;17;7289;7;2.3
10;31;18;7290;0;1.7
10;31;19;7291;0;1.1
10;31;20;7292;0;0.5
10;31;21;7293;0;-0.1
10;31;22;7294;0;-0.7
10;31;23;7295;0;-1.9
10;31;24;7296;0;-3.0
11;1;1;7297;0;-4.1
11;1;2;7298;0;-5.2
11;1;3;7299;0;-6.3
11;1;4;7300;0;-7.1
11;1;5;7301;0;-7.9
11;1;6;7302;0;-8.6
11;1;7;7303;0;-9.2
11;1;8;7304;1;-9.4
11;1;9;7305;30;-9.4
11;1;10;7306;63;-9.3
11;1;11;7307;85;-9.3
11;1;12;7308;108;-9.3
11;1;13;7309;109;-9.4
11;1;14;7310;98;-9.5
11;1;15;7311;73;-9.7
11;1;16;7312;35;-10.0
11;1;17;7313;2;-10.4
11;1;18;7314;0;-10.5
11;1;19;7315;0;-10.7
11;1;20;7316;0;-10.8
11;1;21;7317;0;-11.0
11;1;22;7318;0;-11.1
11;1;23;7319;0;-11.3
11;1;24;7320;0;-11.5
11;2;1;7321;0;-10.8
11;2;2;7322;0;-10.0
11;2;3;7323;0;-9.3
11;2;4;7324;0;-8.8
11;2;5;7325;0;-8.4
11;2;6;7326;0;-8.0
11;2;7;7327;0;-7.7
11;2;8;7328;1;-7.5
11;2;9;7329;31;-6.2
11;2;10;7330;97;-4.1
11;2;11;7331;114;-2.6
11;2;12;7332;131;-1.5
11;2;13;7333;115;-0.8
11;2;14;7334;205;0.6
11;2;15;7335;69;0.3
11;2;16;7336;27;-0.5
11;2;17;7337;2;-1.4
11;2;18;7338;0;-1.6
11;2;19;7339;0;-1.7
11;2;20;7340;0;-1.9
11;2;21;7341;0;-2.0
11;2;22;7342;0;-2.2
11;2;23;7343;0;-2.3
11;2;24;7344;0;-2.5
11;3;1;7345;0;-3.2
11;3;2;7346;0;-4.0
11;3;3;7347;0;-4.8
11;3;4;7348;0;-5.3
11;3;5;7349;0;-5.7
11;3;6;7350;0;-6.0
11;3;7;7351;0;-6.3
11;3;8;7352;0;-6.4
11;3;9;7353;52;-5.1
11;3;10;7354;128;-3.4
11;3;11;7355;205;-1.6
11;3;12;7356;224;-0.4
11;3;13;7357;226;0.5
11;3;14;7358;193;0.8
11;3;15;7359;150;0.8
11;3;16;7360;83;0.1
11;3;17;7361;6;-1.1
11;3;18;7362;0;-1.7
11;3;19;7363;0;-2.2
11;3;20;7364;0;-2.7
11;3;21;7365;0;-3.2
11;3;22;7366;0;-3.7
11;3;23;7367;0;-4.3
11;3;24;7368;0;-4.8
11;4;1;7369;0;-5.1
11;4;2;7370;0;-5.3
11;4;3;7371;0;-5.6
11;4;4;7372;0;-5.7
11;4;5;7373;0;-5.9
11;4;6;7374;0;-6.0
11;4;7;7375;0;-6.1
11;4;8;7376;1;-6.0
11;4;9;7377;69;-4.3
11;4;10;7378;166;-2.1
11;4;11;7379;215;-0.4
11;4;12;7380;223;0.7
11;4;13;7381;178;1.1
11;4;14;7382;180;1.4
11;4;15;7383;54;0.4
11;4;16;7384;7;-0.8
11;4;17;7385;1;-1.8
11;4;18;7386;0;-1.9
11;4;19;7387;0;-1.9
11;4;20;7388;0;-2.0
11;4;21;7389;0;-2.0
11;4;22;7390;0;-2.1
11;4;23;7391;0;-2.1
11;4;24;7392;0;-2.2
11;5;1;7393;0;-2.4
11;5;2;7394;0;-2.4
11;5;3;7395;0;-2.5
11;5;4;7396;0;-2.5
11;5;5;7397;0;-2.6
11;5;6;7398;0;-2.6
11;5;7;7399;0;-2.6
11;5;8;7400;0;-2.6
11;5;9;7401;9;-2.4
11;5;10;7402;21;-2.1
11;5;11;7403;33;-1.8
11;5;12;7404;43;-1.5
11;5;13;7405;44;-1.3
11;5;14;7406;35;-1.2
11;5;15;7407;25;-1.2
11;5;16;7408;13;-1.4
11;5;17;7409;1;-1.8
11;5;18;7410;0;-2.1
11;5;19;7411;0;-1.8
11;5;20;7412;0;-1.9
11;5;21;7413;0;-1.8
11;5;22;7414;0;-1.9
11;5;23;7415;0;-2.0
11;5;24;7416;0;-2.0
11;6;1;7417;0;-2.1
11;6;2;7418;0;-2.1
11;6;3;7419;0;-2.1
11;6;4;7420;0;-2.1
11;6;5;7421;0;-2.1
11;6;6;7422;0;-2.1
11;6;7;7423;0;-2.1
11;6;8;7424;0;-2.1
11;6;9;7425;7;-1.9
11;6;10;7426;18;-1.8
11;6;11;7427;29;-1.8
11;6;12;7428;36;-1.2
11;6;13;7429;35;-1.0
11;6;14;7430;31;-0.8
11;6;15;7431;22;-0.8
11;6;16;7432;10;-0.9
11;6;17;7433;1;-1.1
11;6;18;7434;0;-1.2
11;6;19;7435;0;-1.4
11;6;20;7436;0;-1.5
11;6;21;7437;0;-1.6
11;6;22;7438;0;-1.8
11;6;23;7439;0;-1.9
11;6;24;7440;0;-2.1
11;7;1;7441;0;-2.4
11;7;2;7442;0;-2.8
11;7;3;7443;0;-3.2
11;7;4;7444;0;-3.4
11;7;5;7445;0;-3.6
11;7;6;7446;0;-3.7
11;7;7;7447;0;-3.9
11;7;8;7448;0;-3.9
11;7;9;7449;48;-2.7
11;7;10;7450;97;-1.4
11;7;11;7451;178;0.3
11;7;12;7452;236;1.9
11;7;13;7453;223;2.9
11;7;14;7454;201;3.4
11;7;15;7455;96;2.9
11;7;16;7456;44;1.9
11;7;17;7457;1;0.8
11;7;18;7458;0;0.8
11;7;19;7459;0;0.8
11;7;20;7460;0;0.8
11;7;21;7461;0;0.8
11;7;22;7462;0;0.8
11;7;23;7463;0;0.8
11;7;24;7464;0;0.8
11;8;1;7465;0;0.8
11;8;2;7466;0;0.7
11;8;3;7467;0;1.1
11;8;4;7468;0;1.1
11;8;5;7469;0;1.2
11;8;6;7470;0;1.2
11;8;7;7471;0;1.3
11;8;8;7472;0;1.3
11;8;9;7473;14;1.8
11;8;10;7474;35;2.4
11;8;11;7475;52;3.1
11;8;12;7476;65;3.6
11;8;13;7477;67;4.0
11;8;14;7478;57;4.2
11;8;15;7479;47;4.3
11;8;16;7480;16;4.0
11;8;17;7481;1;3.6
11;8;18;7482;0;3.5
11;8;19;7483;0;3.3
11;8;20;7484;0;3.1
11;8;21;7485;0;3.0
11;8;22;7486;0;2.8
11;8;23;7487;0;2.7
11;8;24;7488;0;2.5
11;9;1;7489;0;2.2
11;9;2;7490;0;1.9
11;9;3;7491;0;1.6
11;9;4;7492;0;1.5
11;9;5;7493;0;1.3
11;9;6;7494;0;1.2
11;9;7;7495;0;1.2
11;9;8;7496;0;1.2
11;9;9;7497;51;2.5
11;9;10;7498;151;4.5
11;9;11;7499;155;5.6
11;9;12;7500;186;6.6
11;9;13;7501;215;7.5
11;9;14;7502;163;7.7
11;9;15;7503;37;6.8
11;9;16;7504;28;5.9
11;9;17;7505;1;5.0
11;9;18;7506;0;4.9
11;9;19;7507;0;4.8
11;9;20;7508;0;4.8
11;9;21;7509;0;4.7
11;9;22;7510;0;4.6
11;9;23;7511;0;4.6
11;9;24;7512;0;4.5
