10.12.2017 00:00;-0.2;748.0;760.6;0.1;98;2;0.2;-0.5
09.12.2017 21:00;-0.6;747.9;760.5;0.1;98;1;0.2;-0.9
09.12.2017 18:00;-0.9;747.8;760.4;0.7;96;1;0.5;-1.5
09.12.2017 15:00;-1.5;747.1;759.7;0.2;94;2;1.0;-2.3
09.12.2017 12:00;-2.5;746.9;759.7;0.2;92;2;4.0;-3.6
09.12.2017 09:00;-3.6;746.7;759.4;0.2;92;2;10.0;-4.8
09.12.2017 06:00;-4.4;746.5;759.3;-0.2;89;2;10.0;-5.9
09.12.2017 03:00;-4.9;746.7;759.5;-0.3;89;3;4.0;-6.5
09.12.2017 00:00;-5.6;747.0;759.8;-0.4;90;3;4.0;-7.0
08.12.2017 21:00;-5.7;747.4;760.3;-0.2;82;3;10.0;-8.3
08.12.2017 18:00;-5.5;747.6;760.5;-0.4;82;3;10.0;-8.2
08.12.2017 15:00;-4.8;748.0;760.8;-0.4;77;;10.0;-8.2
08.12.2017 12:00;-4.9;748.4;761.2;0.3;77;2;10.0;-8.4
08.12.2017 09:00;-5.9;748.1;761.0;0.3;85;2;10.0;-8.0
08.12.2017 06:00;-5.3;747.8;760.6;0.2;77;0;10.0;-8.7
08.12.2017 03:00;-5.0;747.6;760.4;1.1;80;2;10.0;-8.0
08.12.2017 00:00;-5.2;746.5;759.4;0.9;85;1;10.0;-7.3
07.12.2017 21:00;-4.8;745.6;758.5;0.9;84;2;10.0;-7.1
07.12.2017 18:00;-4.8;744.7;757.4;1.6;84;3;10.0;-7.1
07.12.2017 15:00;-5.0;743.1;755.9;1.1;86;4;10.0;-7.0
07.12.2017 12:00;-4.4;742.0;754.8;1.1;89;2;10.0;-5.9
07.12.2017 09:00;-6.3;740.9;753.7;1.2;93;2;10.0;-7.2
07.12.2017 06:00;-4.8;739.7;752.4;0.4;93;1;10.0;-5.8
07.12.2017 03:00;-4.2;739.3;752.0;0.3;94;1;4.0;-5.0
07.12.2017 00:00;-3.6;739.0;751.6;-0.4;94;2;4.0;-4.4
06.12.2017 21:00;-3.2;739.4;752.0;-0.7;94;2;4.0;-4.1
06.12.2017 18:00;-3.1;740.1;752.7;-0.4;92;2;4.0;-4.3
06.12.2017 15:00;-2.6;740.5;753.1;-1.4;88;2;4.0;-4.4
06.12.2017 12:00;-2.9;741.9;754.6;-0.7;86;3;10.0;-4.9
06.12.2017 09:00;-3.8;742.6;755.3;-0.6;93;1;10.0;-4.8
06.12.2017 06:00;-3.3;743.2;755.8;-0.7;90;2;10.0;-4.8
06.12.2017 03:00;-3.2;743.9;756.6;-0.5;95;1;10.0;-3.9
06.12.2017 00:00;-3.2;744.4;757.0;-0.4;96;1;10.0;-3.8
05.12.2017 21:00;-3.4;744.8;757.5;-0.2;95;;4.0;-4.1
05.12.2017 18:00;-2.8;745.0;757.6;0.6;93;2;4.0;-3.8
05.12.2017 15:00;-2.2;744.4;757.0;-0.4;87;2;10.0;-4.1
05.12.2017 12:00;-2.3;744.8;757.5;0.8;83;3;10.0;-4.9
05.12.2017 09:00;-2.4;744.0;756.7;1.0;78;3;10.0;-5.7
05.12.2017 06:00;-2.0;743.0;755.6;1.0;81;2;10.0;-4.8
05.12.2017 03:00;-1.5;742.0;754.6;1.4;89;2;4.0;-3.1
05.12.2017 00:00;-1.3;740.6;753.1;1.3;93;3;4.0;-2.3
04.12.2017 21:00;0.5;739.3;751.8;0.0;94;3;4.0;-0.3
04.12.2017 18:00;2.2;739.3;751.7;-1.0;98;4;4.0;1.9
04.12.2017 15:00;1.3;740.3;752.7;-1.9;98;2;4.0;1.0
04.12.2017 12:00;0.5;742.2;754.6;-2.4;98;2;4.0;0.2
04.12.2017 09:00;-0.5;744.6;757.1;-4.0;98;2;4.0;-0.8
04.12.2017 06:00;-2.6;748.6;761.3;-2.6;97;1;0.5;-3.0
04.12.2017 03:00;-3.5;751.2;764.0;-1.2;97;2;0.5;-3.9
04.12.2017 00:00;-4.1;752.4;765.3;-0.6;96;2;0.5;-4.6
03.12.2017 21:00;-3.2;753.0;765.8;-0.1;97;1;4.0;-3.6
03.12.2017 18:00;-1.7;753.1;765.9;0.0;96;1;10.0;-2.3
03.12.2017 15:00;0.6;753.1;765.8;-0.6;89;1;10.0;-1.1
03.12.2017 12:00;0.5;753.7;766.4;-0.4;92;0;10.0;-0.6
03.12.2017 09:00;-1.8;754.1;766.9;-0.5;96;0;4.0;-2.3
03.12.2017 06:00;-0.7;754.6;767.3;-0.5;94;0;10.0;-1.6
03.12.2017 03:00;-0.4;755.1;767.8;-0.4;94;2;10.0;-1.3
03.12.2017 00:00;0.0;755.5;768.2;0.1;92;1;10.0;-1.1
02.12.2017 21:00;0.4;755.4;768.1;1.0;87;2;10.0;-1.5
02.12.2017 18:00;1.2;754.4;767.1;0.8;95;2;10.0;0.5
02.12.2017 15:00;1.5;753.6;766.2;0.5;97;2;10.0;1.0
02.12.2017 12:00;1.1;753.1;765.8;0.4;98;3;0.5;0.8
